20대품목,중분류,세부분류,MTI6,HSK10,HS6,HS4,HSK 품목명
농수산식품,임산물,목재 식탁·주방용품,031830,4419190000,441919,4419,기타
농수산식품,임산물,목재 식탁·주방용품,031830,4419201000,441920,4419,"빵도마, 도마 및 이와 유사한 판"
농수산식품,임산물,목재 식탁·주방용품,031830,4419202000,441920,4419,대접(공기)
농수산식품,임산물,목재 식탁·주방용품,031830,4419209000,441920,4419,기타
농수산식품,임산물,목재 식탁·주방용품,031830,4419901000,441990,4419,"빵도마, 도마 및 이와 유사한 판"
농수산식품,임산물,목재 식탁·주방용품,031830,4419902000,441990,4419,대접(공기)
농수산식품,임산물,목재 식탁·주방용품,031830,4419909000,441990,4419,기타
농수산식품,임산물,기타 목재·임산물,031830,4602199000,460219,4602,기타
농수산식품,임산물,기타 목재·임산물,031840,4420110000,442011,4420,열대산 목재로 만든 것
농수산식품,임산물,기타 목재·임산물,031840,4420190000,442019,4420,기타
농수산식품,임산물,기타 목재·임산물,031840,4420902000,442090,4420,칠기제품(나전칠기 제품을 포함한다)
농수산식품,임산물,기타 목재·임산물,031840,4420909010,442090,4420,담배용 상자와 신변장식용품용 상자
농수산식품,임산물,기타 목재·임산물,031840,4420909020,442090,4420,제94류에 해당하지 않는 그 밖의 가구
농수산식품,임산물,기타 목재·임산물,031840,4420909090,442090,4420,기타
농수산식품,임산물,기타 목재·임산물,031890,4421100000,442110,4421,옷걸이
농수산식품,임산물,기타 목재·임산물,031890,4421913000,442191,4421,이쑤시개
농수산식품,임산물,기타 목재·임산물,031890,4421915000,442191,4421,부채ㆍ핸드스크린(기계식이 아닌 것으로 한정한다)ㆍ이들의 살과 자루(살ㆍ자루의 부분품을 포함한다)
농수산식품,임산물,기타 목재·임산물,031890,4421993000,442199,4421,이쑤시개
농수산식품,임산물,기타 목재·임산물,031890,4421995000,442199,4421,부채ㆍ핸드스크린(기계식이 아닌 것으로 한정한다)ㆍ이들의 살과 자루(살ㆍ자루의 부분품을 포함한다)
농수산식품,임산물,기타 목재·임산물,031890,4503100000,450310,4503,마개
농수산식품,임산물,기타 목재·임산물,031890,4602111000,460211,4602,바구니
농수산식품,임산물,기타 목재·임산물,031890,4602119000,460211,4602,기타
농수산식품,임산물,기타 목재·임산물,031890,4602120000,460212,4602,등나무로 만든 것
농수산식품,임산물,목재연료·칩,031900,4401110000,440111,4401,침엽수류
농수산식품,임산물,목재연료·칩,031900,4401120000,440112,4401,활엽수류
농수산식품,임산물,목재연료·칩,031900,4401210000,440121,4401,침엽수류
농수산식품,임산물,목재연료·칩,031900,4401221000,440122,4401,펄프 제조용
농수산식품,임산물,목재연료·칩,031900,4401229000,440122,4401,기타
농수산식품,임산물,목재연료·칩,031900,4401310000,440131,4401,목재 펠릿(pellet)
농수산식품,임산물,목재연료·칩,031900,4401320000,440132,4401,목재 브리켓(briquette)
농수산식품,임산물,목재연료·칩,031900,4401390000,440139,4401,기타
농수산식품,임산물,목재연료·칩,031900,4401410000,440141,4401,톱밥
농수산식품,임산물,목재연료·칩,031900,4401490000,440149,4401,기타
농수산식품,임산물,기타 목재·임산물,031900,4402101010,440210,4402,착화제가 포함된 것
농수산식품,임산물,기타 목재·임산물,031900,4402101090,440210,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402109000,440210,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402201010,440220,4402,착화제가 포함된 것
농수산식품,임산물,기타 목재·임산물,031900,4402201090,440220,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402209000,440220,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402901011,440290,4402,착화제가 포함된 것
농수산식품,임산물,기타 목재·임산물,031900,4402901019,440290,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402901090,440290,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4402909010,440290,4402,백탄
농수산식품,임산물,기타 목재·임산물,031900,4402909020,440290,4402,흑탄
농수산식품,임산물,기타 목재·임산물,031900,4402909090,440290,4402,기타
농수산식품,임산물,기타 목재·임산물,031900,4404100000,440410,4404,침엽수류
농수산식품,임산물,기타 목재·임산물,031900,4404200000,440420,4404,활엽수류
농수산식품,임산물,기타 목재·임산물,031900,4405000000,440500,4405,목모(wood wool)와 목분(wood flour)
농수산식품,임산물,기타 목재·임산물,031900,4406110000,440611,4406,침엽수류
농수산식품,임산물,기타 목재·임산물,031900,4406120000,440612,4406,활엽수류
농수산식품,임산물,기타 목재·임산물,031900,4406910000,440691,4406,침엽수류
농수산식품,임산물,기타 목재·임산물,031900,4406920000,440692,4406,활엽수류
농수산식품,임산물,기타 목재·임산물,031900,4409101000,440910,4409,벽판재
농수산식품,임산물,기타 목재·임산물,031900,4409102000,440910,4409,바닥재
농수산식품,임산물,기타 목재·임산물,031900,4409109000,440910,4409,기타
농수산식품,임산물,기타 목재·임산물,031900,4409210000,440921,4409,대나무로 만든 것
농수산식품,임산물,기타 목재·임산물,031900,4409221000,440922,4409,벽판재
농수산식품,임산물,기타 목재·임산물,031900,4409222000,440922,4409,바닥재
농수산식품,임산물,기타 목재·임산물,031900,4409229000,440922,4409,기타
농수산식품,임산물,기타 목재·임산물,031900,4409291000,440929,4409,벽판재
농수산식품,임산물,기타 목재·임산물,031900,4409292000,440929,4409,바닥재
농수산식품,임산물,기타 목재·임산물,031900,4409299000,440929,4409,기타
농수산식품,임산물,기타 목재·임산물,031900,4413000000,441300,4413,고밀도화 목재[블록 모양ㆍ플레이트(plate) 모양ㆍ스트립(strip) 모양ㆍ프로파일(profile) 모양인 것으로 한정한다]
농수산식품,임산물,기타 목재·임산물,031900,4415100000,441510,4415,"케이스ㆍ상자ㆍ크레이트(crate)ㆍ드럼과 이와 유사한 포장용기, 케이블드럼"
농수산식품,임산물,기타 목재·임산물,031900,4415200000,441520,4415,"팰릿(pallet)ㆍ박스팰릿(box pallet)ㆍ그 밖의 깔판류, 목재로 만든 팰릿칼러(pallet collar)"
농수산식품,임산물,기타 목재·임산물,031900,4416000000,441600,4416,목재로 만든 통ㆍ배럴(barrel)ㆍ배트(vat)ㆍ텁(tub)ㆍ그 밖의 용기와 이들의 부분품(통재와 준재를 포함한다)
농수산식품,임산물,기타 목재·임산물,031900,4417000000,441700,4417,목재로 만든 공구ㆍ공구의 몸체ㆍ공구의 손잡이ㆍ비나 브러시의 몸체와 손잡이ㆍ목재로 만든 신발의 골
농수산식품,임산물,기타 목재·임산물,031900,4421200000,442120,4421,관(棺)
농수산식품,임산물,기타 목재·임산물,031900,4421919000,442191,4421,기타
농수산식품,임산물,기타 목재·임산물,031900,4421991000,442199,4421,스풀ㆍ콥ㆍ보빈ㆍ재봉사 릴과 이와 유사한 것(선반가공한 목재의 것으로 한정한다)
농수산식품,임산물,기타 목재·임산물,031900,4421994000,442199,4421,포장용의 목재블록
농수산식품,임산물,기타 목재·임산물,031900,4421999010,442199,4421,집성판(건축자재를 제외한다)
농수산식품,임산물,기타 목재·임산물,031900,4421999090,442199,4421,기타
농수산식품,농산물,화훼류,032100,0602100000,060210,0602,뿌리가 없는 꺾꽂이용 가지와 접붙임용 가지
농수산식품,농산물,화훼류,032100,0602902010,060290,0602,분재용
농수산식품,농산물,화훼류,032100,0602902021,060290,0602,단풍나무
농수산식품,농산물,화훼류,032100,0602902029,060290,0602,기타
농수산식품,농산물,화훼류,032100,0602902090,060290,0602,기타
농수산식품,농산물,종자·약용작물,032200,1209991010,120999,1209,참나무
농수산식품,농산물,종자·약용작물,032200,1209991090,120999,1209,기타
농수산식품,농산물,종자·약용작물,032200,1209994000,120999,1209,잔디 종자
농수산식품,임산물,기타 목재·임산물,033100,4501100000,450110,4501,천연 코르크(cork)(가공하지 않은 것이나 단순히 가공한 것으로 한정한다)
농수산식품,임산물,기타 목재·임산물,033100,4501900000,450190,4501,기타
농수산식품,임산물,기타 목재·임산물,033100,4502000000,450200,4502,"천연 코르크(cork)[외피를 제거한 것, 거칠게 각을 만든 것, 직사각형(정사각형을 포함한다)의 블록 모양ㆍ판 모양ㆍ시트(sheet) 모양ㆍ스트립(strip) 모양인 것으로 한정하고, 각이 예리한 마개용 블랭크(blank)를 포함한다]"
농수산식품,임산물,기타 목재·임산물,033100,4503900000,450390,4503,기타
농수산식품,임산물,기타 목재·임산물,033100,4504100000,450410,4504,블록ㆍ판ㆍ시트(sheet)ㆍ스트립(strip)ㆍ타일(어떤 모양이라도 상관없다)ㆍ솔리드실린더(solid cylinder)(디스크를 포함한다)
농수산식품,임산물,기타 목재·임산물,033100,4504900000,450490,4504,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,4001100000,400110,4001,천연고무의 라텍스[프리-벌커나이즈된(pre-vulcanised) 것인지에 상관없다]
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,4001210000,400121,4001,스모크드 시트(smoked sheet)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,4001220000,400122,4001,공업 규격화된 천연고무(TSNR)
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,4001290000,400129,4001,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033200,4001300000,400130,4001,발라타(balata)ㆍ구타페르카(gutta-percha)ㆍ구아율(guayule)ㆍ치클(chicle)과 이와 유사한 천연 검(gum)
농수산식품,농산물,화훼류,033900,0604201000,060420,0604,이끼와 지의(地衣)
농수산식품,농산물,화훼류,033900,0604202000,060420,0604,식물의 잎
농수산식품,농산물,채소류,033900,0714901010,071490,0714,냉동한 것
농수산식품,농산물,채소류,033900,0714901090,071490,0714,기타
농수산식품,농산물,곡물가공 원료,033900,1106201000,110620,1106,칡뿌리의 것
농수산식품,농산물,종자·약용작물,033900,1211901950,121190,1211,초피(椒皮)
농수산식품,농산물,식물성 추출·원료,033900,1301901000,130190,1301,올레오레진(oleoresin)
농수산식품,농산물,식물성 추출·원료,033900,1302193000,130219,1302,생칠(生漆)
농수산식품,농산물,식물성 추출·원료,033900,1401102000,140110,1401,청환죽(靑丸竹)
농수산식품,농산물,식물성 추출·원료,033900,1401109000,140110,1401,기타
농수산식품,농산물,식물성 추출·원료,033900,1401200000,140120,1401,등나무
농수산식품,농산물,식물성 추출·원료,033900,1401900000,140190,1401,기타
농수산식품,농산물,식물성 추출·원료,033900,1404902010,140490,1404,닥나무나 꾸지나무(paper mulberry) 껍질
농수산식품,농산물,식물성 추출·원료,033900,1404902090,140490,1404,기타
농수산식품,농산물,식물성 추출·원료,033900,1404903010,140490,1404,떡갈잎
농수산식품,농산물,식물성 추출·원료,033900,1404903020,140490,1404,청미래덩굴잎
농수산식품,농산물,식물성 추출·원료,033900,1404903090,140490,1404,기타
농수산식품,농산물,식물성 추출·원료,033900,1404906010,140490,1404,오배자(五倍子)
농수산식품,농산물,식물성 추출·원료,033900,1404906020,140490,1404,아몬드 껍질(almond hull)
농수산식품,농산물,식물성 추출·원료,033900,1404906090,140490,1404,기타
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033900,4814901010,481490,4814,갈포섬유로 만든 것
농수산식품,농림수산 연관제품,기타 농림수산 연관제품,033900,4814901090,481490,4814,기타
농수산식품,수산물,어류,041100,0301940000,030194,0301,대서양 참다랑어와 태평양 참다랑어[터너스 티너스 (Thunnus thynnus)ㆍ터너스 오리엔탈리스(Thunnus orientalis)]
농수산식품,수산물,어류,041100,0301950000,030195,0301,남방 참다랑어[터너스 맥코이(Thunnus maccoyii)]
농수산식품,수산물,어류,041100,0302310000,030231,0302,날개다랑어나 긴지느러미 다랑어[터너스 알라룽가(Thunnus alalunga)]
농수산식품,수산물,어류,041100,0302320000,030232,0302,황다랑어[터너스 알바카레스(Thunnus albacares)]
농수산식품,수산물,어류,041100,0302330000,030233,0302,가다랑어(줄무늬 버니토)[카추워누스 펠라미스(Katsuwonus pelamis)]
농수산식품,수산물,어류,041100,0302340000,030234,0302,눈다랑어[터너스 오베서스(Thunnus obesus)]
농수산식품,수산물,어류,041100,0302351000,030235,0302,대서양 참다랑어[터너스 티너스 (Thunnus thynnus)]
